,index,start,end,text,speaker,speaker_confidence,version_country,version_season,season,episode,episode_id,subtitle_index,start_time,end_time,speaker_label,subtitle_text,word_count
909,910,2212.076,2214.078,Some of those actions,SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,910,2212.076,2214.078,SPEAKER_06,Some of those actions,4
910,911,2214.078,2215.58,will come back to help you.,SPEAKER_06,1.5019999999999527,US,US01,1,1,S01E01,911,2214.078,2215.58,SPEAKER_06,will come back to help you.,6
911,912,2215.58,2217.582,"Some of them may come
back to haunt you,",SPEAKER_06,1.7584687500002474,US,US01,1,1,S01E01,912,2215.58,2217.582,SPEAKER_06,"Some of them may come
back to haunt you,",9
912,913,2217.582,2219.083,"but tonight, based
on those actions,",SPEAKER_06,1.1876562499996908,US,US01,1,1,S01E01,913,2217.582,2219.083,SPEAKER_06,"but tonight, based
on those actions,",6
913,914,2219.483,2221.485,"one of you will be the first
person voted off the island.",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,914,2219.483,2221.485,SPEAKER_06,"one of you will be the first
person voted off the island.",12
914,915,2221.485,2223.988,"So, before we get to the vote,",SPEAKER_06,1.6207812499992542,US,US01,1,1,S01E01,915,2221.485,2223.988,SPEAKER_06,"So, before we get to the vote,",7
915,916,2223.988,2225.489,"let's talk about
what's been going on.",SPEAKER_06,1.5010000000002037,US,US01,1,1,S01E01,916,2223.988,2225.489,SPEAKER_06,"let's talk about
what's been going on.",7
916,917,2225.489,2227.491,"I'm curious just about
you guys getting here",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,917,2225.489,2227.491,SPEAKER_06,"I'm curious just about
you guys getting here",8
917,918,2227.491,2228.492,and finding this place.,SPEAKER_06,1.0010000000002037,US,US01,1,1,S01E01,918,2227.491,2228.492,SPEAKER_06,and finding this place.,4
918,919,2228.993,2230.995,How was the journey over here?,SPEAKER_06,1.4235937500002365,US,US01,1,1,S01E01,919,2228.993,2230.995,SPEAKER_06,How was the journey over here?,6
919,920,2230.995,2231.996,Saw two deadly snakes.,SPEAKER_01,0.923468750000211,US,US01,1,1,S01E01,920,2230.995,2231.996,SPEAKER_01,Saw two deadly snakes.,4
920,921,2231.996,2232.997,Really?,SPEAKER_18,0.6060312499998872,US,US01,1,1,S01E01,921,2231.996,2232.997,SPEAKER_18,Really?,1
921,922,2232.997,2233.998,SUSAN: Grand Canyon,SPEAKER_18,1.0010000000002037,US,US01,1,1,S01E01,922,2232.997,2233.998,SPEAKER_18,SUSAN: Grand Canyon,3
922,923,2234.298,2234.799,mud slides...,SPEAKER_18,0.5010000000002037,US,US01,1,1,S01E01,923,2234.298,2234.799,SPEAKER_18,mud slides...,2
923,924,2235.299,2236.3,It was great.,SPEAKER_18,0.821343749999869,US,US01,1,1,S01E01,924,2235.299,2236.3,SPEAKER_18,It was great.,3
924,925,2236.3,2237.301,It was fun.,SPEAKER_09,0.2928437500004293,US,US01,1,1,S01E01,925,2236.3,2237.301,SPEAKER_09,It was fun.,3
925,926,2237.301,2239.203,We're still starving.,SPEAKER_07,1.513281250000091,US,US01,1,1,S01E01,926,2237.301,2239.203,SPEAKER_07,We're still starving.,3
926,927,2239.604,2240.605,We've eaten but not really.,SPEAKER_09,0.9071562499998436,US,US01,1,1,S01E01,927,2239.604,2240.605,SPEAKER_09,We've eaten but not really.,5
927,928,2240.605,2242.106,"SONJA: The competition
is stiffer.",SPEAKER_04,1.5010000000002037,US,US01,1,1,S01E01,928,2240.605,2242.106,SPEAKER_04,"SONJA: The competition
is stiffer.",5
928,929,2242.607,2243.107,The competition,SPEAKER_04,0.5,US,US01,1,1,S01E01,929,2242.607,2243.107,SPEAKER_04,The competition,2
929,930,2243.608,2244.609,"we had last night was tough,",SPEAKER_04,1.000999999999749,US,US01,1,1,S01E01,930,2243.608,2244.609,SPEAKER_04,"we had last night was tough,",6
930,931,2244.609,2246.611,tougher than I had anticipated.,SPEAKER_04,1.4507187499998508,US,US01,1,1,S01E01,931,2244.609,2246.611,SPEAKER_04,tougher than I had anticipated.,5
931,932,2246.611,2248.112,"How are you holding
up, physically?",SPEAKER_06,1.4447812500002328,US,US01,1,1,S01E01,932,2246.611,2248.112,SPEAKER_06,"How are you holding
up, physically?",6
932,933,2248.112,2249.614,"SONJA: Well, pretty
well, you know.",SPEAKER_04,0.9049062499993852,US,US01,1,1,S01E01,933,2248.112,2249.614,SPEAKER_04,"SONJA: Well, pretty
well, you know.",6
933,934,2250.114,2253.618,"I'll fight to the finish,
but, uh, I have my blisters",SPEAKER_04,1.7507187500000327,US,US01,1,1,S01E01,934,2250.114,2253.618,SPEAKER_04,"I'll fight to the finish,
but, uh, I have my blisters",11
934,935,2253.618,2256.12,"and whatnot, but
I'm-I'm doing okay.",SPEAKER_04,2.397968750000018,US,US01,1,1,S01E01,935,2253.618,2256.12,SPEAKER_04,"and whatnot, but
I'm-I'm doing okay.",6
935,936,2256.12,2257.622,"What happened after
Quest for Fire?",SPEAKER_06,1.2854062499995962,US,US01,1,1,S01E01,936,2256.12,2257.622,SPEAKER_06,"What happened after
Quest for Fire?",6
936,937,2257.622,2259.123,That was a great competition--,SPEAKER_06,1.5010000000002037,US,US01,1,1,S01E01,937,2257.622,2259.123,SPEAKER_06,That was a great competition--,5
937,938,2259.323,2260.324,"obviously, a lot at stake.",SPEAKER_06,1.0010000000002037,US,US01,1,1,S01E01,938,2259.323,2260.324,SPEAKER_06,"obviously, a lot at stake.",5
938,939,2260.324,2261.325,"SONJA: Oh, God.",SPEAKER_06,0.9569687500002146,US,US01,1,1,S01E01,939,2260.324,2261.325,SPEAKER_06,"SONJA: Oh, God.",3
939,940,2261.325,2262.326,We came close.,SPEAKER_06,0.5050312499997744,US,US01,1,1,S01E01,940,2261.325,2262.326,SPEAKER_06,We came close.,3
940,941,2262.326,2263.828,We almost got it.,SPEAKER_06,1.5019999999999527,US,US01,1,1,S01E01,941,2262.326,2263.828,SPEAKER_06,We almost got it.,4
941,942,2263.828,2265.329,"SUSAN: Aw, man, we were
dragged down two times",SPEAKER_18,1.5010000000002037,US,US01,1,1,S01E01,942,2263.828,2265.329,SPEAKER_18,"SUSAN: Aw, man, we were
dragged down two times",9
942,943,2265.329,2266.831,and we were right there.,SPEAKER_18,1.5019999999999527,US,US01,1,1,S01E01,943,2265.329,2266.831,SPEAKER_18,and we were right there.,5
943,944,2266.831,2267.832,We almost got it.,SPEAKER_18,1.000999999999749,US,US01,1,1,S01E01,944,2266.831,2267.832,SPEAKER_18,We almost got it.,4
944,945,2267.832,2268.833,SUSAN: There's no way.,SPEAKER_18,1.0010000000002037,US,US01,1,1,S01E01,945,2267.832,2268.833,SPEAKER_18,SUSAN: There's no way.,4
945,946,2269.333,2270.334,"All right, guys, well...",SPEAKER_06,1.000999999999749,US,US01,1,1,S01E01,946,2269.333,2270.334,SPEAKER_06,"All right, guys, well...",4
946,947,2270.334,2272.336,it's obviously a fun group.,SPEAKER_06,0.9806562499993561,US,US01,1,1,S01E01,947,2270.334,2272.336,SPEAKER_06,it's obviously a fun group.,5
947,948,2272.336,2273.838,"This is not a
pleasant process...",SPEAKER_06,1.5020000000004075,US,US01,1,1,S01E01,948,2272.336,2273.838,SPEAKER_06,"This is not a
pleasant process...",6
948,949,2274.338,2275.339,"No, not at all.",SPEAKER_06,1.000999999999749,US,US01,1,1,S01E01,949,2274.338,2275.339,SPEAKER_06,"No, not at all.",4
949,950,2275.339,2276.841,"JEFF: And I know
also, from listening",SPEAKER_06,1.5019999999999527,US,US01,1,1,S01E01,950,2275.339,2276.841,SPEAKER_06,"JEFF: And I know
also, from listening",7
950,951,2277.041,2278.542,"to you guys talk,
that there are",SPEAKER_06,1.500999999999749,US,US01,1,1,S01E01,951,2277.041,2278.542,SPEAKER_06,"to you guys talk,
that there are",7
951,952,2278.743,2280.745,"a lot of different
reasons why you're here.",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,952,2278.743,2280.745,SPEAKER_06,"a lot of different
reasons why you're here.",8
952,953,2280.745,2282.747,"Obviously, $1 million-- big
motivator for anybody,",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,953,2280.745,2282.747,SPEAKER_06,"Obviously, $1 million-- big
motivator for anybody,",7
953,954,2283.247,2283.748,but I'm sensing,SPEAKER_06,0.15709375000051296,US,US01,1,1,S01E01,954,2283.247,2283.748,SPEAKER_06,but I'm sensing,3
954,955,2284.248,2285.85,"there could be
personal reasons,",SPEAKER_06,1.0460937499997272,US,US01,1,1,S01E01,955,2284.248,2285.85,SPEAKER_06,"there could be
personal reasons,",5
955,956,2285.85,2287.351,"different journeys
you might be on",SPEAKER_06,1.5010000000002037,US,US01,1,1,S01E01,956,2285.85,2287.351,SPEAKER_06,"different journeys
you might be on",6
956,957,2287.351,2288.853,that-that this encompasses.,SPEAKER_06,1.5019999999999527,US,US01,1,1,S01E01,957,2287.351,2288.853,SPEAKER_06,that-that this encompasses.,3
957,958,2289.353,2290.354,"Whatever it is,",SPEAKER_06,0.6049062499992033,US,US01,1,1,S01E01,958,2289.353,2290.354,SPEAKER_06,"Whatever it is,",3
958,959,2290.354,2291.856,"to fulfill that agenda,",SPEAKER_06,1.5020000000004075,US,US01,1,1,S01E01,959,2290.354,2291.856,SPEAKER_06,"to fulfill that agenda,",4
959,960,2291.856,2293.858,"you have to survive
tonight's Tribal Council.",SPEAKER_06,0.9980937499999527,US,US01,1,1,S01E01,960,2291.856,2293.858,SPEAKER_06,"you have to survive
tonight's Tribal Council.",7
960,961,2293.858,2295.86,That's the way it's set up.,SPEAKER_06,0.7952812500002437,US,US01,1,1,S01E01,961,2293.858,2295.86,SPEAKER_06,That's the way it's set up.,6
961,962,2296.16,2298.162,"So, what we're going
to do is vote",SPEAKER_06,1.494156249999378,US,US01,1,1,S01E01,962,2296.16,2298.162,SPEAKER_06,"So, what we're going
to do is vote",8
962,963,2298.162,2299.664,and how it will work is,SPEAKER_06,1.5020000000004075,US,US01,1,1,S01E01,963,2298.162,2299.664,SPEAKER_06,and how it will work is,6
963,964,2300.064,2301.065,you'll come down here.,SPEAKER_06,1.0010000000002037,US,US01,1,1,S01E01,964,2300.064,2301.065,SPEAKER_06,you'll come down here.,4
964,965,2301.065,2302.066,You'll go across this bridge,SPEAKER_06,1.000999999999749,US,US01,1,1,S01E01,965,2301.065,2302.066,SPEAKER_06,You'll go across this bridge,5
965,966,2302.566,2303.567,into our voting confessional.,SPEAKER_06,1.0010000000002037,US,US01,1,1,S01E01,966,2302.566,2303.567,SPEAKER_06,into our voting confessional.,4
966,967,2304.068,2306.07,"Write the name of the person
you want to vote off--",SPEAKER_06,1.8927812500000982,US,US01,1,1,S01E01,967,2304.068,2306.07,SPEAKER_06,"Write the name of the person
you want to vote off--",11
967,968,2306.57,2307.571,"large, clear letters.",SPEAKER_06,0.8472187499996835,US,US01,1,1,S01E01,968,2306.57,2307.571,SPEAKER_06,"large, clear letters.",3
968,969,2307.571,2309.073,"Hold it up, and
speak your piece.",SPEAKER_06,0.744531249999909,US,US01,1,1,S01E01,969,2307.571,2309.073,SPEAKER_06,"Hold it up, and
speak your piece.",7
969,970,2309.073,2310.074,We can't hear you.,SPEAKER_06,1.0010000000002037,US,US01,1,1,S01E01,970,2309.073,2310.074,SPEAKER_06,We can't hear you.,4
970,971,2310.274,2312.276,"Fold it up, put it
in the container,",SPEAKER_06,1.0075937500000691,US,US01,1,1,S01E01,971,2310.274,2312.276,SPEAKER_06,"Fold it up, put it
in the container,",8
971,972,2312.276,2314.278,"come back, and take a seat.",SPEAKER_06,1.908093750000262,US,US01,1,1,S01E01,972,2312.276,2314.278,SPEAKER_06,"come back, and take a seat.",6
972,973,2314.478,2317.982,"Now, once the votes are
tallied, the decision is final",SPEAKER_06,1.586250000000291,US,US01,1,1,S01E01,973,2314.478,2317.982,SPEAKER_06,"Now, once the votes are
tallied, the decision is final",10
973,974,2317.982,2319.483,and you have to leave,SPEAKER_06,0.6582812500000728,US,US01,1,1,S01E01,974,2317.982,2319.483,SPEAKER_06,and you have to leave,5
974,975,2319.483,2322.186,"the Tribal Council
area immediately.",SPEAKER_06,2.6998437499996726,US,US01,1,1,S01E01,975,2319.483,2322.186,SPEAKER_06,"the Tribal Council
area immediately.",5
975,976,2322.286,2323.788,It's time to vote.,UNKNOWN,0.0,US,US01,1,1,S01E01,976,2322.286,2323.788,UNKNOWN,It's time to vote.,4
976,977,2323.788,2325.289,You're first.,SPEAKER_06,0.6581249999999272,US,US01,1,1,S01E01,977,2323.788,2325.289,SPEAKER_06,You're first.,2
977,978,2342.707,2344.709,I'll do the best I can.,UNKNOWN,0.0,US,US01,1,1,S01E01,978,2342.707,2344.709,UNKNOWN,I'll do the best I can.,6
978,979,2347.011,2351.015,"Got to remove the weakest
link in the... crew.",SPEAKER_18,3.0471562499992615,US,US01,1,1,S01E01,979,2347.011,2351.015,SPEAKER_18,"Got to remove the weakest
link in the... crew.",9
979,980,2366.13,2368.132,Stacey.,SPEAKER_27,0.639781249999487,US,US01,1,1,S01E01,980,2366.13,2368.132,SPEAKER_27,Stacey.,1
980,981,2368.332,2371.836,"Um, tough call.",SPEAKER_27,0.8477187500006949,US,US01,1,1,S01E01,981,2368.332,2371.836,SPEAKER_27,"Um, tough call.",3
981,982,2372.136,2372.636,(sighs),UNKNOWN,0.0,US,US01,1,1,S01E01,982,2372.136,2372.636,UNKNOWN,(sighs),1
982,983,2373.137,2374.638,Subtle reasons...,SPEAKER_27,1.425156249999418,US,US01,1,1,S01E01,983,2373.137,2374.638,SPEAKER_27,Subtle reasons...,2
983,984,2374.638,2376.64,"I'm not sure exactly
what they are.",SPEAKER_27,2.0019999999999527,US,US01,1,1,S01E01,984,2374.638,2376.64,SPEAKER_27,"I'm not sure exactly
what they are.",7
984,985,2383.447,2383.948,He's just...,UNKNOWN,0.0,US,US01,1,1,S01E01,985,2383.447,2383.948,UNKNOWN,He's just...,2
985,986,2384.448,2385.95,He's an ornery guy...,SPEAKER_25,1.0259062499999345,US,US01,1,1,S01E01,986,2384.448,2385.95,SPEAKER_25,He's an ornery guy...,4
986,987,2385.95,2387.952,doesn't really help that much.,SPEAKER_25,2.0020000000004075,US,US01,1,1,S01E01,987,2385.95,2387.952,SPEAKER_25,doesn't really help that much.,5
987,988,2387.952,2391.455,"For a Navy SEAL, he doesn't
know how to start fire...",SPEAKER_25,3.2158437500002037,US,US01,1,1,S01E01,988,2387.952,2391.455,SPEAKER_25,"For a Navy SEAL, he doesn't
know how to start fire...",11
988,989,2391.956,2393.958,"and he just criticizes
everything.",SPEAKER_25,1.2714062499994725,US,US01,1,1,S01E01,989,2391.956,2393.958,SPEAKER_25,"and he just criticizes
everything.",5
989,990,2398.462,2399.964,I'm picking her,SPEAKER_12,0.03803125000013097,US,US01,1,1,S01E01,990,2398.462,2399.964,SPEAKER_12,I'm picking her,3
990,991,2399.964,2403.467,"because I think she's the
reason we lost yesterday.",SPEAKER_12,3.5030000000001564,US,US01,1,1,S01E01,991,2399.964,2403.467,SPEAKER_12,"because I think she's the
reason we lost yesterday.",9
991,992,2427.591,2430.594,"I'll miss his, uh, skills",SPEAKER_02,2.351781249999476,US,US01,1,1,S01E01,992,2427.591,2430.594,SPEAKER_02,"I'll miss his, uh, skills",5
992,993,2430.594,2434.598,"and, um, his speaking
his mind openly.",SPEAKER_02,1.9682812499995634,US,US01,1,1,S01E01,993,2430.594,2434.598,SPEAKER_02,"and, um, his speaking
his mind openly.",7
993,994,2446.61,2449.113,"Before I read these votes,
I just want to commend you",SPEAKER_06,0.9582812499997999,US,US01,1,1,S01E01,994,2446.61,2449.113,SPEAKER_06,"Before I read these votes,
I just want to commend you",11
994,995,2449.113,2451.615,"on the courage it's
taken to get this far.",SPEAKER_06,2.5019999999999527,US,US01,1,1,S01E01,995,2449.113,2451.615,SPEAKER_06,"on the courage it's
taken to get this far.",9
995,996,2451.615,2453.617,"There were a lot of
steps along the way.",SPEAKER_06,2.0020000000004075,US,US01,1,1,S01E01,996,2451.615,2453.617,SPEAKER_06,"There were a lot of
steps along the way.",9
996,997,2454.118,2455.619,"Any of you could've
turned around.",SPEAKER_06,1.5010000000002037,US,US01,1,1,S01E01,997,2454.118,2455.619,SPEAKER_06,"Any of you could've
turned around.",6
997,998,2456.12,2457.121,"Nobody did, and in my book",SPEAKER_06,1.0010000000002037,US,US01,1,1,S01E01,998,2456.12,2457.121,SPEAKER_06,"Nobody did, and in my book",6
998,999,2457.121,2459.623,"that gives you bragging
rights for life.",SPEAKER_06,2.5019999999999527,US,US01,1,1,S01E01,999,2457.121,2459.623,SPEAKER_06,"that gives you bragging
rights for life.",7
999,1000,2459.623,2461.625,"So, with that, I'll
read the votes.",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,1000,2459.623,2461.625,SPEAKER_06,"So, with that, I'll
read the votes.",7
1000,1001,2464.528,2468.532,First vote-- Sonja.,SPEAKER_06,0.6075000000000728,US,US01,1,1,S01E01,1001,2464.528,2468.532,SPEAKER_06,First vote-- Sonja.,3
1001,1002,2475.539,2476.54,Sonja.,SPEAKER_06,0.23778124999989814,US,US01,1,1,S01E01,1002,2475.539,2476.54,SPEAKER_06,Sonja.,1
1002,1003,2482.546,2483.547,Stacey.,SPEAKER_06,0.46103124999945067,US,US01,1,1,S01E01,1003,2482.546,2483.547,SPEAKER_06,Stacey.,1
1003,1004,2492.056,2493.057,Sonja.,UNKNOWN,0.0,US,US01,1,1,S01E01,1004,2492.056,2493.057,UNKNOWN,Sonja.,1
1004,1005,2498.562,2499.563,Rudy.,SPEAKER_23,0.35437499999989086,US,US01,1,1,S01E01,1005,2498.562,2499.563,SPEAKER_23,Rudy.,1
1005,1006,2506.07,2507.571,Rudy.,SPEAKER_23,0.35437499999989086,US,US01,1,1,S01E01,1006,2506.07,2507.571,SPEAKER_23,Rudy.,1
1006,1007,2514.178,2515.179,Rudy.,SPEAKER_23,0.4524062499995125,US,US01,1,1,S01E01,1007,2514.178,2515.179,SPEAKER_23,Rudy.,1
1007,1008,2515.179,2516.68,That's three for Sonja,SPEAKER_23,1.3700937499997963,US,US01,1,1,S01E01,1008,2515.179,2516.68,SPEAKER_23,That's three for Sonja,4
1008,1009,2517.181,2518.682,and three for Rudy.,SPEAKER_06,1.35934374999988,US,US01,1,1,S01E01,1009,2517.181,2518.682,SPEAKER_06,and three for Rudy.,4
1009,1010,2520.885,2523.387,The first person,SPEAKER_06,0.9316562500002874,US,US01,1,1,S01E01,1010,2520.885,2523.387,SPEAKER_06,The first person,3
1010,1011,2523.487,2525.99,voted off the island...,SPEAKER_06,1.1620937500001673,US,US01,1,1,S01E01,1011,2523.487,2525.99,SPEAKER_06,voted off the island...,4
1011,1012,2525.99,2529.493,Sonja.,SPEAKER_06,0.5906249999998181,US,US01,1,1,S01E01,1012,2525.99,2529.493,SPEAKER_06,Sonja.,1
1012,1013,2529.493,2531.996,"Sonja, I need you
to grab your torch",SPEAKER_06,1.62628124999992,US,US01,1,1,S01E01,1013,2529.493,2531.996,SPEAKER_06,"Sonja, I need you
to grab your torch",8
1013,1014,2532.096,2533.597,and bring it to me.,SPEAKER_06,0.804968750000171,US,US01,1,1,S01E01,1014,2532.096,2533.597,SPEAKER_06,and bring it to me.,5
1014,1015,2550.514,2552.516,The tribe has spoken.,SPEAKER_06,0.944999999999709,US,US01,1,1,S01E01,1015,2550.514,2552.516,SPEAKER_06,The tribe has spoken.,4
1015,1016,2559.023,2561.025,"Go get 'em, you guys.",SPEAKER_03,1.0565312499998072,US,US01,1,1,S01E01,1016,2559.023,2561.025,SPEAKER_03,"Go get 'em, you guys.",5
1016,1017,2561.325,2563.827,"RICH: Thanks, Sonja.",SPEAKER_03,1.1922812499997235,US,US01,1,1,S01E01,1017,2561.325,2563.827,SPEAKER_03,"RICH: Thanks, Sonja.",3
1017,1018,2563.827,2565.029,Thanks. Thank you.,SPEAKER_03,0.6302187499995853,US,US01,1,1,S01E01,1018,2563.827,2565.029,SPEAKER_03,Thanks. Thank you.,3
1018,1019,2565.029,2566.53,It's time for you to go.,UNKNOWN,0.0,US,US01,1,1,S01E01,1019,2565.029,2566.53,UNKNOWN,It's time for you to go.,6
1019,1020,2577.942,2580.945,"JEFF: Well, to the
rest of you, I guess",SPEAKER_06,1.890906250000171,US,US01,1,1,S01E01,1020,2577.942,2580.945,SPEAKER_06,"JEFF: Well, to the
rest of you, I guess",9
1020,1021,2581.045,2582.046,a somber congratulations.,SPEAKER_06,1.000999999999749,US,US01,1,1,S01E01,1021,2581.045,2582.046,SPEAKER_06,a somber congratulations.,3
1021,1022,2582.046,2584.048,"You've survived the
Tribal Council.",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,1022,2582.046,2584.048,SPEAKER_06,"You've survived the
Tribal Council.",5
1022,1023,2584.048,2585.049,You have fire.,SPEAKER_06,1.0010000000002037,US,US01,1,1,S01E01,1023,2584.048,2585.049,SPEAKER_06,You have fire.,3
1023,1024,2585.349,2586.35,You can head back to camp,SPEAKER_06,1.000999999999749,US,US01,1,1,S01E01,1024,2585.349,2586.35,SPEAKER_06,You can head back to camp,6
1024,1025,2586.35,2588.352,"and I will see you tomorrow
for the next challenge.",SPEAKER_06,2.0019999999999527,US,US01,1,1,S01E01,1025,2586.35,2588.352,SPEAKER_06,"and I will see you tomorrow
for the next challenge.",10
1025,1026,2588.352,2589.753,Good night.,SPEAKER_06,1.31646875000024,US,US01,1,1,S01E01,1026,2588.352,2589.753,SPEAKER_06,Good night.,2
1026,1027,2612.71,2613.711,"JEFF: Next week, onSurvivor...",SPEAKER_06,0.6706562499998654,US,US01,1,1,S01E01,1027,2612.71,2613.711,SPEAKER_06,"JEFF: Next week, onSurvivor...",4
1027,1028,2614.211,2615.512,I've been working my ass off,SPEAKER_05,0.42978125000036016,US,US01,1,1,S01E01,1028,2614.211,2615.512,SPEAKER_05,I've been working my ass off,6
1028,1029,2615.512,2618.015,"and a lot of you have been
laying on your ass watching me.",SPEAKER_05,2.5029999999997017,US,US01,1,1,S01E01,1029,2615.512,2618.015,SPEAKER_05,"and a lot of you have been
laying on your ass watching me.",13
1029,1030,2618.015,2619.617,Don't give me any of that ....,SPEAKER_05,1.3872187500005566,US,US01,1,1,S01E01,1030,2618.015,2619.617,SPEAKER_05,Don't give me any of that ....,7
1030,1031,2619.617,2622.62,"RUDY: Me and Richard got to
be pretty good friends--",SPEAKER_26,2.1040312499999345,US,US01,1,1,S01E01,1031,2619.617,2622.62,SPEAKER_26,"RUDY: Me and Richard got to
be pretty good friends--",10
1031,1032,2622.62,2625.122,"not in a homosexual
way, that's for sure.",SPEAKER_26,2.5019999999999527,US,US01,1,1,S01E01,1032,2622.62,2625.122,SPEAKER_26,"not in a homosexual
way, that's for sure.",8
1032,1033,2625.623,2626.624,(screaming and laughing),SPEAKER_26,0.05671875000052751,US,US01,1,1,S01E01,1033,2625.623,2626.624,SPEAKER_26,(screaming and laughing),3
1033,1034,2626.624,2628.626,"Swallow it, Gervase!",UNKNOWN,0.0,US,US01,1,1,S01E01,1034,2626.624,2628.626,UNKNOWN,"Swallow it, Gervase!",3
1034,1035,2628.926,2630.93,== www.harpseal.cn ==,UNKNOWN,0.0,US,US01,1,1,S01E01,1035,2628.926,2630.93,UNKNOWN,== www.harpseal.cn ==,3
1035,1036,2635.453,2638.037,survivor season1 episode1,UNKNOWN,0.0,US,US01,1,1,S01E01,1036,2635.453,2638.037,UNKNOWN,survivor season1 episode1,3
1036,1037,2639.036,2643.14,"Well, I think this has been,
uh, an awesome experience.",SPEAKER_03,2.9477812499994798,US,US01,1,1,S01E01,1037,2639.036,2643.14,SPEAKER_03,"Well, I think this has been,
uh, an awesome experience.",10
1037,1038,2643.14,2647.645,"Being the first to be voted
out is a little humiliating.",SPEAKER_03,4.505000000000109,US,US01,1,1,S01E01,1038,2643.14,2647.645,SPEAKER_03,"Being the first to be voted
out is a little humiliating.",11
1038,1039,2647.645,2650.648,"On the other hand, the
team did the right thing.",SPEAKER_03,3.0030000000001564,US,US01,1,1,S01E01,1039,2647.645,2650.648,SPEAKER_03,"On the other hand, the
team did the right thing.",10
1039,1040,2650.648,2652.65,"They're a terrific
group of people.",SPEAKER_03,2.0019999999999527,US,US01,1,1,S01E01,1040,2650.648,2652.65,SPEAKER_03,"They're a terrific
group of people.",6
1040,1041,2653.15,2655.152,"They're very strong physically,",SPEAKER_03,2.0019999999999527,US,US01,1,1,S01E01,1041,2653.15,2655.152,SPEAKER_03,"They're very strong physically,",4
1041,1042,2655.152,2658.055,"and I-I think in their shoes,
I'd probably do the same thing.",SPEAKER_03,2.9029999999997926,US,US01,1,1,S01E01,1042,2655.152,2658.055,SPEAKER_03,"and I-I think in their shoes,
I'd probably do the same thing.",12
